Pneu Marcação;Placa;Centro de custo;Data;Conferente;Modelo Pneu;Calibragem Ideal;Calibragem Encontrada;Calibragem Realizada;Dispersão;Sulco Mín.;1º Sulco;2º Sulco;3º Sulco;4º Sulco;Alinhamento;Laudo.;Observação;Eixo;Posição
1108;OVK9112;PUXADA;31/12/2020 07:49:40;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;13,3;12,86;12,9;13,69;Convergente;Pneu OK;-;3;Direito externo
1245;OVK9112;PUXADA;31/12/2020 07:49:40;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;9,1;9,36;8,51;9,41;Convergente;Pneu OK;-;1;Direito externo
1069;OVK9112;PUXADA;31/12/2020 07:49:40;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,04;12,34;12,58;14,45;Convergente;Pneu OK;-;3;Esquerdo externo
148;OVK9112;PUXADA;31/12/2020 07:49:40;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;5,68;4,12;4;6,37;Convergente;Pneu OK;-;1;Esquerdo interno
684;OVK9112;PUXADA;31/12/2020 07:49:40;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;7,22;7,92;9,02;9,57;Convergente;Pneu OK;-;2;Esquerdo interno
1113;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;11,72;9,8;9,96;10,27;Convergente;Pneu OK;-;2;Esquerdo interno
1450;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;12,9;14,06;14,23;12,78;Convergente;Pneu OK;-;3;Direito interno
1067;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;8,19;8,64;8,36;7,95;Convergente;Pneu OK;-;1;Esquerdo interno
1148;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;8,62;6,96;4,5;4,78;Convergente;Pneu OK;-;1;Direito externo
1180;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;9,69;8,44;8,09;10,1;Convergente;Pneu OK;-;3;Esquerdo externo
1020;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;10,1;8,76;9,21;10,48;Convergente;Pneu OK;-;3;Esquerdo interno
1183;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;13,35;11,12;12,26;12,41;Convergente;Pneu OK;-;2;Esquerdo externo
1159;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;TR88 - 295;120;-;-;-;2;7,76;7,36;7,51;8,74;Convergente;Pneu OK;-;-;Estepe
867;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;13,8;11,61;11,78;13,85;Convergente;Pneu OK;-;2;Direito externo
1410;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;8,98;9,78;10,13;11,37;Convergente;Pneu OK;-;3;Direito externo
185;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;6,45;5,68;5;8,4;Convergente;Pneu OK;-;1;Direito interno
652;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;14,31;13,68;13,28;13,52;Convergente;Pneu OK;-;2;Direito interno
1041;OYD5653;PUXADA;31/12/2020 07:40:11;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;8,26;8,34;8,16;8,08;Convergente;Pneu OK;-;1;Esquerdo externo
86;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,05;11,47;11,56;12,91;Convergente;Pneu OK;-;3;Esquerdo externo
1074;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,7;12,85;12,69;13,35;Convergente;Pneu OK;-;2;Direito interno
26;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,05;7,75;7,36;9,63;Convergente;Pneu OK;-;3;Direito interno
516;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;12,64;8,88;8,96;10,29;Convergente;Pneu OK;-;1;Esquerdo interno
895;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;14,3;13,25;13,48;14,67;Convergente;Pneu OK;-;3;Direito externo
1423;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,05;12,87;12,58;13,92;Convergente;Pneu OK;-;2;Direito externo
178;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,54;10,59;10,24;11,56;Convergente;Pneu OK;-;2;Esquerdo interno
1203;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;15,18;15,52;15,48;15,36;Convergente;Pneu OK;-;1;Direito interno
962;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,16;14,2;15,33;15,53;Convergente;Pneu OK;-;1;Direito externo
564;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;9,16;6,78;8,09;0;Convergente;Pneu OK;-;-;Estepe
625;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,08;12,15;12,39;12,45;Convergente;Pneu OK;-;3;Esquerdo interno
517;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;X MULTI - 295;120;-;-;-;2;13,34;12,25;12,63;14,18;Convergente;Pneu OK;-;2;Esquerdo externo
627;PPA5J10;PUXADA;31/12/2020 07:34:15;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;11,16;8,46;8,52;8,8;Convergente;Pneu OK;-;1;Esquerdo externo
180;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;8,73;7,62;7,28;9,3;Convergente;Pneu OK;-;1;Esquerdo externo
941;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;12,43;10,6;10,64;11,84;Convergente;Pneu OK;-;3;Direito externo
1574;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;FR88 - 295;120;-;-;-;2;17,2;16,15;16,14;16,38;Convergente;Pneu OK;-;3;Esquerdo interno
1575;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;FR88 - 295;120;-;-;-;2;16,34;16,58;16,49;16,2;Convergente;Pneu OK;-;3;Esquerdo externo
179;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,23;12,27;12,54;12,63;Convergente;Pneu OK;-;2;Direito interno
1054;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;6,09;5,27;5,86;6,33;Convergente;Pneu OK;-;1;Esquerdo interno
1250;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;13,11;13,62;13,5;11,75;Convergente;Pneu OK;-;-;Estepe
1383;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;12,08;11,68;10,59;11,9;Convergente;Pneu OK;-;3;Direito interno
1236;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;13,02;12,25;12,8;13,35;Convergente;Pneu OK;-;2;Esquerdo interno
1052;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;9,32;8,03;8,56;10,22;Convergente;Pneu OK;-;1;Direito externo
1072;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,67;12,62;12,58;13,89;Convergente;Pneu OK;-;2;Direito externo
1133;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;12,68;11,73;11,59;13,81;Convergente;Pneu OK;-;2;Esquerdo externo
146;MRB6679;PUXADA;31/12/2020 07:27:09;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;7,69;7,02;7,35;9,24;Convergente;Pneu OK;-;1;Direito interno
115;QRL9I71;ENTREGA;31/12/2020 07:19:12;JOÃO TARCISIO DA SILVEIRA;FR01 - 275;125;-;-;-;2;14,28;12,89;13,02;14,26;Divergente;Pneu OK;-;3;Direito interno
1351;QRL9I71;ENTREGA;31/12/2020 07:19:12;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;19,21;16,44;18,93;0;Divergente;Pneu OK;-;2;Direito externo
17;QRL9I71;ENTREGA;31/12/2020 07:19:12;JOÃO TARCISIO DA SILVEIRA;FR01 - 275;125;-;-;-;2;14,49;12,22;12,19;13,82;Divergente;Pneu OK;-;3;Direito externo
1348;QRL9I71;ENTREGA;31/12/2020 07:19:12;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;17,64;19,26;18,8;0;Divergente;Pneu OK;-;2;Esquerdo interno
1267;QRL9I71;ENTREGA;31/12/2020 07:19:12;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;8,09;8,13;7,21;7,19;Divergente;Pneu OK;-;1;Esquerdo
1269;QRL9I71;ENTREGA;31/12/2020 07:19:12;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;8,26;9;10,12;8,79;Divergente;Pneu OK;-;-;-
18;QRL9I71;ENTREGA;31/12/2020 07:19:12;JOÃO TARCISIO DA SILVEIRA;FR01 - 275;125;-;-;-;2;16,12;13,85;13,63;15,66;Divergente;Pneu OK;-;3;Esquerdo interno
124;QRL9I71;ENTREGA;31/12/2020 07:19:12;JOÃO TARCISIO DA SILVEIRA;FR01 - 275;125;-;-;-;2;15,63;15,03;16,04;16,18;Divergente;Pneu OK;-;3;Esquerdo externo
1268;QRL9I71;ENTREGA;31/12/2020 07:19:12;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;10,06;10,13;10,56;9,24;Divergente;Pneu OK;-;1;Direito
851;QRL9I71;ENTREGA;31/12/2020 07:19:12;JOÃO TARCISIO DA SILVEIRA;HDR2 - 275;120;-;-;-;2;10,23;8,51;6,12;0;Divergente;Pneu OK;-;-;Estepe
1350;QRL9I71;ENTREGA;31/12/2020 07:19:12;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;18,49;18,33;17,59;0;Divergente;Pneu OK;-;2;Direito interno
1355;QRL9I71;ENTREGA;31/12/2020 07:19:12;JOÃO TARCISIO DA SILVEIRA;KELLY KS461 - 275;120;-;-;-;2;19,16;18,52;19,06;0;Divergente;Pneu OK;-;2;Esquerdo externo
156;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;KMAX EXTREME - 295;120;-;-;-;2;13,05;13,48;14,05;14,7;Convergente;Pneu OK;-;1;Esquerdo interno
392;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;M729 - 295;123;-;-;-;2;14,3;14,88;14,52;14,85;Convergente;Pneu OK;-;3;Direito interno
1106;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;14,84;12,36;13,56;13,39;Convergente;Pneu OK;-;2;Esquerdo interno
751;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;15,32;15;15,02;15,71;Convergente;Pneu OK;-;3;Direito externo
1400;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;8,16;8,12;8,25;8,83;Convergente;Pneu OK;-;1;Direito externo
1392;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;15,12;14,62;15,02;15;Convergente;Pneu OK;-;3;Esquerdo interno
708;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;9,57;6,03;7,41;8,36;Convergente;Pneu OK;-;-;Estepe
630;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;M792 - 295;120;-;-;-;2;11,84;11,84;11,9;11,95;Convergente;Pneu OK;-;1;Esquerdo externo
1205;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;15,47;14,86;14,96;15,58;Convergente;Pneu OK;-;3;Esquerdo externo
631;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;7,75;6,82;6,23;9,7;Convergente;Pneu OK;-;2;Direito interno
1401;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;10,29;8,82;8,89;7,1;Convergente;Pneu OK;-;1;Direito interno
1184;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;10,84;10,56;10,29;11,23;Convergente;Pneu OK;-;2;Direito externo
1150;MSI9822;PUXADA;29/12/2020 10:36:51;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;14,78;14,38;14,85;15,05;Convergente;Pneu OK;-;2;Esquerdo externo
1570;PPM8979;PUXADA;29/12/2020 10:23:51;JOÃO TARCISIO DA SILVEIRA;CONTI HYBRID HD3;125;-;-;-;2;24,43;24,26;24,51;24,21;Divergente;Pneu OK;-;2;Direito externo
1222;PPM8979;PUXADA;29/12/2020 10:23:51;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;12,26;9,61;9,87;11,48;Divergente;Pneu OK;-;3;Esquerdo externo
1568;PPM8979;PUXADA;29/12/2020 10:23:51;JOÃO TARCISIO DA SILVEIRA;CONTI HYBRID HD3;125;-;-;-;2;24,45;25;24,52;24,36;Divergente;Pneu OK;-;2;Esquerdo interno
1374;PPM8979;PUXADA;29/12/2020 10:23:51;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;12,95;12,02;12,14;13,38;Divergente;Pneu OK;-;-;Estepe
1571;PPM8979;PUXADA;29/12/2020 10:23:51;JOÃO TARCISIO DA SILVEIRA;CONTI HYBRID HD3;125;-;-;-;2;24,43;24,09;24,02;23,79;Divergente;Pneu OK;-;2;Direito interno
1448;PPM8979;PUXADA;29/12/2020 10:23:51;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;13,89;14,02;14,55;13,3;Divergente;Pneu OK;-;1;Esquerdo
1224;PPM8979;PUXADA;29/12/2020 10:23:51;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;5,2;6,5;6,21;9,61;Divergente;Pneu OK;-;3;Direito externo
1449;PPM8979;PUXADA;29/12/2020 10:23:51;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;11,39;12,55;12,01;11,36;Divergente;Pneu OK;-;1;Direito
1223;PPM8979;PUXADA;29/12/2020 10:23:51;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;9,63;7,56;6,23;4,85;Divergente;Pneu OK;-;3;Esquerdo interno
1225;PPM8979;PUXADA;29/12/2020 10:23:51;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;7,57;6,88;6,02;8,9;Divergente;Pneu OK;-;3;Direito interno
1569;PPM8979;PUXADA;29/12/2020 10:23:51;JOÃO TARCISIO DA SILVEIRA;CONTI HYBRID HD3;125;-;-;-;2;24,25;23,96;24,05;24,5;Divergente;Pneu OK;-;2;Esquerdo externo
1541;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;15,44;14,46;14,52;15,32;Convergente;Pneu OK;-;3;Esquerdo interno
1532;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;18,9;18,68;18,45;18,43;Convergente;Pneu OK;-;1;Esquerdo externo
1536;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;18,13;17,52;18,02;18,38;Convergente;Pneu OK;-;2;Esquerdo externo
1542;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;14,52;14,15;13,92;14,66;Convergente;Pneu OK;-;3;Direito externo
1538;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;17,31;17,65;17,42;16,77;Convergente;Pneu OK;-;2;Direito externo
1535;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;18,55;18,63;18,64;18,98;Convergente;Pneu OK;-;1;Direito interno
1539;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;17,21;17,38;17,26;17,42;Convergente;Pneu OK;-;2;Direito interno
1534;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;18,06;18,73;18,96;18,54;Convergente;Pneu OK;-;1;Direito externo
1537;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;17,14;17,38;16,55;17,69;Convergente;Pneu OK;-;2;Esquerdo interno
1543;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;15,78;14,74;14,82;14,32;Convergente;Pneu OK;-;3;Direito interno
1540;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;16,59;15,9;16,12;15,77;Convergente;Pneu OK;-;3;Esquerdo externo
1533;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;18,41;18,44;18,26;18,06;Convergente;Pneu OK;-;1;Esquerdo interno
628;RBC4J87;PUXADA;29/12/2020 10:16:17;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;7,71;6,59;6,48;9,78;Convergente;Pneu OK;-;-;Estepe
1029;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;9,56;9;9,02;9,15;Convergente;Pneu OK;-;-;Estepe
939;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;15,54;13,64;14,01;14,67;Convergente;Pneu OK;-;2;Esquerdo interno
870;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;8,09;6,83;6,85;7,82;Convergente;Pneu OK;-;1;Direito externo
139;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;7,87;5,83;5,9;6,62;Convergente;Pneu OK;-;1;Esquerdo interno
1156;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;FR88 - 295;120;-;-;-;2;14,28;14,22;15,23;15;Convergente;Pneu OK;-;2;Esquerdo externo
1081;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;13,78;13,91;12,85;14,09;Convergente;Pneu OK;-;3;Direito externo
1027;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;8,11;8,12;8,05;9,28;Convergente;Pneu OK;-;1;Direito interno
130;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,41;9,44;9,74;10,56;Convergente;Pneu OK;-;3;Esquerdo externo
190;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;M792 - 295;123;-;-;-;2;13,09;11,73;11,85;12,62;Convergente;Pneu OK;-;3;Esquerdo interno
1251;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;10,18;10,12;9,67;9,97;Convergente;Pneu OK;-;2;Direito interno
110;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;8,56;7,01;8,02;8,2;Convergente;Pneu OK;-;1;Esquerdo externo
1103;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;13,57;11,17;11,51;13,52;Convergente;Pneu OK;-;2;Direito externo
103;MQJ3903;PUXADA;29/12/2020 10:08:04;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;12,45;12,09;12,41;12,33;Convergente;Pneu OK;-;3;Direito interno
761;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;6,54;5,34;5,26;7,61;Convergente;Pneu OK;-;-;Estepe
1387;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;7,2;7,88;7,66;6,78;Convergente;Pneu OK;-;1;Esquerdo externo
1135;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;8,43;6,81;6,26;9,12;Convergente;Pneu OK;-;1;Direito externo
144;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;8,93;8,03;8,36;7,81;Convergente;Pneu OK;-;2;Esquerdo externo
632;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;13,77;12,99;11,89;13,28;Convergente;Pneu OK;-;3;Esquerdo externo
657;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;7,04;7,56;7,26;5,15;Convergente;Pneu OK;-;2;Esquerdo interno
1160;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;FR88 - 295;120;-;-;-;2;13,58;12,79;12,7;13,43;Convergente;Pneu OK;-;3;Direito externo
1164;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;FR88 - 295;120;-;-;-;2;12,79;12,51;12,6;13,26;Convergente;Pneu OK;-;3;Direito interno
920;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;12,56;10,94;11,33;12,36;Convergente;Pneu OK;-;3;Esquerdo interno
138;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;11,91;10,16;9,82;10,25;Convergente;Pneu OK;-;1;Direito interno
963;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;8,1;7,24;8,02;10,18;Convergente;Pneu OK;-;2;Direito interno
964;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;8,12;5,99;6,82;4,7;Convergente;Pneu OK;-;2;Direito externo
1010;MRV5832;PUXADA;29/12/2020 10:00:56;JOÃO TARCISIO DA SILVEIRA;TR01 - 295;125;-;-;-;2;7,11;6,54;6,63;8,32;Convergente;Pneu OK;-;1;Esquerdo interno
1155;MRV5840;PUXADA;29/12/2020 09:55:16;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;10,67;9,85;8,96;9,02;Convergente;Pneu OK;-;1;Direito interno
1399;MRV5840;PUXADA;29/12/2020 09:55:16;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;8,9;10,56;8,9;9,41;Convergente;Pneu OK;-;3;Direito interno
1096;MRV5840;PUXADA;29/12/2020 09:55:16;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;14,59;13,32;13,45;15,05;Convergente;Pneu OK;-;3;Esquerdo externo
8;MRV5840;PUXADA;29/12/2020 09:55:16;JOÃO TARCISIO DA SILVEIRA;M736 - 295;123;-;-;-;2;11,41;10,61;10,52;11,24;Convergente;Pneu OK;-;2;Esquerdo externo
184;MRV5840;PUXADA;29/12/2020 09:55:16;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;15,99;14,39;15,22;15,79;Convergente;Pneu OK;-;3;Esquerdo interno
1389;MRV5840;PUXADA;29/12/2020 09:55:16;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;7,7;10,02;10,12;9,94;Convergente;Pneu OK;-;1;Esquerdo interno
1154;MRV5840;PUXADA;29/12/2020 09:55:16;JOÃO TARCISIO DA SILVEIRA;R268 - 295;123;-;-;-;2;9,58;6,53;6,89;7,65;Convergente;Pneu OK;-;1;Direito externo
1439;MRV5840;PUXADA;29/12/2020 09:55:16;JOÃO TARCISIO DA SILVEIRA;FR01 - 295;125;-;-;-;2;12,07;11,98;11,66;10,33;Convergente;Pneu OK;-;3;Direito externo
1101;MRV5840;PUXADA;29/12/2020 09:55:16;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;15,26;14,36;14,5;15,22;Convergente;Pneu OK;-;2;Direito interno
762;MRV5840;PUXADA;29/12/2020 09:55:16;JOÃO TARCISIO DA SILVEIRA;KMAX S - 295;120;-;-;-;2;7,56;8,64;9,06;10,5;Convergente;Pneu OK;-;2;Esquerdo interno
14;MRV5840;PUXADA;29/12/2020 09:55:16;JOÃO TARCISIO DA SILVEIRA;FR88 - 295;120;-;-;-;2;13,92;13,44;12,96;14,11;Convergente;Pneu OK;-;2;Direito externo
